      Czas        Ft
         s         N
     11,16      0,28
     11,18      0,45
     11,20      0,32
     11,22     -0,03
     11,24      0,89
     11,26      1,11
     11,28      0,88
     11,30      1,89
     11,32      1,90
     11,34      1,47
     11,36      1,01
     11,38      0,60
     11,40      0,36
     11,42     -0,13
     11,44      0,37
     11,46      0,66
     11,48      0,65
     11,50      0,65
     11,52      0,62
     11,54     -0,12
     11,56     -1,09
     11,58     -1,31
     11,60     -1,32
     11,62     -1,02
     11,64     -0,45
     11,66     -0,05
     11,68      0,33
     11,70     -0,26
     11,72     -0,21
     11,74     -0,51
     11,76     -1,44
     11,78     -0,92
     11,80     -0,65
     11,82     -0,85
     11,84     -0,42
     11,86     -0,59
     11,88     -0,50
     11,90     -0,48
     11,92     -0,45
     11,94      0,19
     11,96      0,49
     11,98      0,16
     12,00      0,47
     12,02      0,12
     12,04      0,23
     12,06      1,15
     12,08      0,81
     12,10      1,74
     12,12      1,95
     12,14      1,60
     12,16      1,27
     12,18      0,71
     12,20      0,45
     12,22      0,10
     12,24      0,03
     12,26      0,67
     12,28      0,72
     12,30      0,71
     12,32      0,69
     12,34      0,31
     12,36     -0,73
     12,38     -1,31
     12,40     -1,30
     12,42     -1,18
     12,44     -0,67
     12,46     -0,19
     12,48      0,15
     12,50      0,02
     12,52     -0,28
     12,54     -0,15
     12,56     -1,25
     12,58     -1,10
     12,60     -0,47
     12,62     -0,88
     12,64     -0,50
     12,66     -0,61
     12,68     -0,55
     12,70     -0,48
     12,72     -0,46
     12,74     -0,15
     12,76      0,47
     12,78      0,20
     12,80      0,48
     12,82      0,39
     12,84     -0,06
     12,86      0,93
     12,88      1,06
     12,90      1,17
     12,92      2,09
     12,94      1,92
     12,96      1,41
     12,98      0,94
     13,00      0,58
     13,02      0,14
     13,04      0,04
     13,06      0,50
     13,08      0,70
     13,10      0,70
     13,12      0,68
     13,14      0,62
     13,16     -0,27
     13,18     -1,18
     13,20     -1,34
     13,22     -1,35
     13,24     -0,90
     13,26     -0,36
     13,28      0,05
     13,30      0,22
     13,32     -0,34
     13,34     -0,17
     13,36     -0,65
     13,38     -1,33
     13,40     -0,72
     13,42     -0,84
     13,44     -0,65
     13,46     -0,54
     13,48     -0,56
     13,50     -0,47
     13,52     -0,45
     13,54     -0,37
     13,56      0,39
     13,58      0,28
     13,60      0,34
     13,62      0,59
     13,64      0,01
     13,66      0,58
     13,68      1,11
     13,70      0,95
     13,72      1,83
     13,74      2,03
     13,76      1,67
     13,78      1,14
     13,80      0,72
     13,82      0,27
     13,84      0,14
     13,86      0,30
     13,88      0,63
     13,90      0,71
     13,92      0,69
     13,94      0,69
     13,96      0,14
     13,98     -0,90
     14,00     -1,31
     14,02     -1,42
     14,04     -1,14
     14,06     -0,63
     14,08     -0,15
     14,10      0,28
     14,12     -0,15
     14,14     -0,29
     14,16     -0,25
     14,18     -1,25
     14,20     -0,93
     14,22     -0,79
     14,24     -0,82
     14,26     -0,52
     14,28     -0,65
     14,30     -0,54
     14,32     -0,50
     14,34     -0,49
     14,36     -0,03
     14,38      0,41
     14,40      0,26
     14,42      0,49
     14,44      0,17
     14,46      0,11
     14,48      1,18
     14,50      0,92
     14,52      1,22
     14,54      1,95
     14,56      1,80
     14,58      1,39
     14,60      0,91
     14,62      0,41
     14,64      0,16
     14,66      0,11
     14,68      0,56
     14,70      0,71
     14,72      0,70
     14,74      0,69
     14,76      0,48
     14,78     -0,53
     14,80     -1,13
     14,82     -1,34
     14,84     -1,36
     14,86     -0,77
     14,88     -0,39
     14,90      0,10
     14,92      0,26
     14,94     -0,36
     14,96     -0,22
     14,98     -1,00
     15,00     -1,26
     15,02     -0,77
     15,04     -0,87
     15,06     -0,52
     15,08     -0,58
     15,10     -0,60
     15,12     -0,52
     15,14     -0,51
     15,16     -0,35
     15,18      0,38
     15,20      0,31
     15,22      0,30
     15,24      0,40
     15,26     -0,01
     15,28      0,76
     15,30      0,97
     15,32      0,98
     15,34      1,92
     15,36      1,90
     15,38      1,57
     15,40      1,07
     15,42      0,60
     15,44      0,41
     15,46     -0,04
     15,48      0,42
     15,50      0,72
     15,52      0,76
     15,54      0,76
     15,56      0,74
     15,58     -0,04
     15,60     -1,01
     15,62     -1,31
     15,64     -1,39
     15,66     -1,02
     15,68     -0,52
     15,70     -0,06
     15,72      0,25
     15,74     -0,27
     15,76     -0,20
     15,78     -0,43
     15,80     -1,44
     15,82     -0,98
     15,84     -0,71
     15,86     -0,84
     15,88     -0,46
     15,90     -0,65
     15,92     -0,57
     15,94     -0,54
     15,96     -0,52
     15,98      0,09
     16,00      0,47
     16,02      0,15
     16,04      0,54
     16,06      0,16
     16,08      0,15
     16,10      1,08
     16,12      0,73
     16,14      1,59
     16,16      1,79
     16,18      1,70
     16,20      1,30
     16,22      0,74
     16,24      0,52
     16,26      0,20
     16,28      0,10
     16,30      0,70
     16,32      0,77
     16,34      0,76
     16,36      0,76
     16,38      0,43
     16,40     -0,65
     16,42     -1,25
     16,44     -1,33
     16,46     -1,19
     16,48     -0,71
     16,50     -0,21
     16,52      0,12
     16,54      0,07
     16,56     -0,44
     16,58     -0,15
     16,60     -1,07
     16,62     -1,16
     16,64     -0,68
     16,66     -0,94
     16,68     -0,50
     16,70     -0,63
     16,72     -0,59
     16,74     -0,54
     16,76     -0,52
     16,78     -0,29
     16,80      0,42
     16,82      0,18
     16,84      0,52
     16,86      0,40
     16,88     -0,05
     16,90      0,92
     16,92      1,07
     16,94      1,12
     16,96      2,03
     16,98      1,96
     17,00      1,49
     17,02      1,00
     17,04      0,63
     17,06      0,22
     17,08      0,04
     17,10      0,57
     17,12      0,77
     17,14      0,79
     17,16      0,77
     17,18      0,69
     17,20     -0,17
     17,22     -1,18
     17,24     -1,35
     17,26     -1,36
     17,28     -0,92
     17,30     -0,37
     17,32     -0,01
     17,34      0,26
     17,36     -0,39
     17,38     -0,21
     17,40     -0,60
     17,42     -1,36
     17,44     -0,79
     17,46     -0,80
     17,48     -0,77
     17,50     -0,52
     17,52     -0,63
     17,54     -0,53
     17,56     -0,49
     17,58     -0,47
     17,60      0,29
     17,62      0,33
     17,64      0,22
     17,66      0,48
     17,68      0,02
     17,70      0,41
     17,72      1,13
     17,74      0,82
     17,76      1,67
     17,78      2,00
     17,80      1,59
     17,82      1,22
     17,84      0,73
     17,86      0,29
     17,88      0,10
     17,90      0,32
     17,92      0,70
     17,94      0,72
     17,96      0,71
     17,98      0,70
     18,00      0,23
     18,02     -0,77
     18,04     -1,35
     18,06     -1,27
     18,08     -1,21
     18,10     -0,60
     18,12     -0,15
     18,14      0,21
     18,16     -0,03
     18,18     -0,37
     18,20     -0,28
     18,22     -1,26
     18,24     -1,07
     18,26     -0,73
     18,28     -0,92
     18,30     -0,44
     18,32     -0,65
     18,34     -0,56
     18,36     -0,50
     18,38     -0,51
     18,40     -0,10
     18,42      0,45
     18,44      0,24
     18,46      0,34
     18,48      0,20
     18,50      0,09
     18,52      1,02
     18,54      1,07
     18,56      1,24
     18,58      2,08
     18,60      1,85
     18,62      1,35
     18,64      0,97
     18,66      0,46
     18,68      0,15
     18,70      0,20
     18,72      0,65
     18,74      0,77
     18,76      0,77
     18,78      0,77
     18,80      0,60
     18,82     -0,37
     18,84     -1,12
     18,86     -1,33
     18,88     -1,35
     18,90     -0,78
     18,92     -0,37
     18,94     -0,01
     18,96      0,21
     18,98     -0,33
     19,00     -0,20
     19,02     -0,89
     19,04     -1,34
     19,06     -0,86
     19,08     -0,86
     19,10     -0,59
     19,12     -0,58
     19,14     -0,64
     19,16     -0,56
     19,18     -0,54
     19,20     -0,43
     19,22      0,31
     19,24      0,26
     19,26      0,26
     19,28      0,49
     19,30      0,04
     19,32      0,62
     19,34      1,03
     19,36      1,00
     19,38      1,90
     19,40      2,01
     19,42      1,59
     19,44      1,08
     19,46      0,66
     19,48      0,39
     19,50      0,10
     19,52      0,49
     19,54      0,68
     19,56      0,73
     19,58      0,73
     19,60      0,71
     19,62      0,04
     19,64     -0,89
     19,66     -1,29
     19,68     -1,43
     19,70     -1,01
     19,72     -0,50
     19,74     -0,14
     19,76      0,23
     19,78     -0,26
     19,80     -0,28
     19,82     -0,34
     19,84     -1,43
     19,86     -0,95
     19,88     -0,81
     19,90     -0,79
     19,92     -0,56
     19,94     -0,68
     19,96     -0,57
     19,98     -0,54
     20,00     -0,53
     20,02     -0,53
     20,04     -0,51
     20,06      0,17
     20,08      0,47
     20,10      0,11
     20,12      0,50
     20,14      0,16
     20,16      0,38
     20,18      0,96
     20,20      0,95
     20,22      1,41
     20,24      1,90
     20,26      1,69
     20,28      1,19
     20,30      0,78
     20,32      0,47
     20,34      0,20
     20,36      0,21
     20,38      0,76
     20,40      0,79
     20,42      0,75
     20,44      0,74
     20,46      0,37
     20,48     -0,64
     20,50     -1,36
     20,52     -1,35
     20,54     -1,18
     20,56     -0,68
     20,58     -0,19
     20,60      0,10
     20,62      0,09
     20,64     -0,36
     20,66     -0,18
     20,68     -1,20
     20,70     -1,08
     20,72     -0,58
     20,74     -0,93
     20,76     -0,46
     20,78     -0,66
     20,80     -0,56
     20,82     -0,50
     20,84     -0,49
     20,86     -0,14
     20,88      0,48
     20,90      0,15
     20,92      0,42
